file_name,emiten_code,year,status,error_message,total_pages,text_pages,image_pages,ocr_pages,direct_extract_pages,total_extracted_chars,ocr_input_tokens,ocr_output_tokens,ocr_estimated_cost_usd,processing_time_seconds,timestamp_processed
KIOS_2022.pdf,KIOS,2022,success,,2,2,0,0,2,9299,0,0,0.0,0.26,2026-03-14T19:15:39.091673
KIOS_2023.pdf,KIOS,2023,success,,2,2,0,0,2,10222,0,0,0.0,0.17,2026-03-14T19:15:39.094299
KIJA_2024.pdf,KIJA,2024,success,,2,0,2,2,0,10241,2258,2200,0.0038645,13.9,2026-03-14T19:15:47.237198
KIOS_2024.pdf,KIOS,2024,success,,2,0,2,2,0,10284,2258,2227,0.003905,13.73,2026-03-14T19:15:52.825190
KIJA_2022.pdf,KIJA,2022,success,,3,0,3,3,0,15233,3387,3019,0.00537525,20.51,2026-03-14T19:15:53.160916
KJEN_2022.pdf,KJEN,2022,success,,4,0,4,4,0,15376,4516,3239,0.0059875,23.44,2026-03-14T19:16:02.570342
KKES_2023.pdf,KKES,2023,success,,2,0,2,2,0,8944,2258,1965,0.003512,12.16,2026-03-14T19:16:05.326279
KKES_2022.pdf,KKES,2022,success,,2,0,2,2,0,8400,2258,1828,0.0033065,16.81,2026-03-14T19:16:09.635452
KKGI_2024.pdf,KKGI,2024,success,,2,2,0,0,2,10048,0,0,0.0,0.24,2026-03-14T19:16:09.875386
KJEN_2023.pdf,KJEN,2023,success,,4,0,4,4,0,15400,4516,3399,0.0062275,24.19,2026-03-14T19:16:11.427902
KKES_2024.pdf,KKES,2024,success,,2,0,2,2,0,8576,2258,1854,0.0033455,12.29,2026-03-14T19:16:14.856835
KKGI_2023.pdf,KKGI,2023,success,,3,0,3,3,0,11620,3387,2413,0.00446625,13.93,2026-03-14T19:16:19.254456
KLAS_2023.pdf,KLAS,2023,success,,2,0,2,2,0,6762,2278,1337,0.002575,11.74,2026-03-14T19:16:21.614754
KLBF_2022.pdf,KLBF,2022,success,,2,2,0,0,2,6880,0,0,0.0,0.24,2026-03-14T19:16:21.885800
KLBF_2024.pdf,KLBF,2024,success,,2,2,0,0,2,7189,0,0,0.0,0.54,2026-03-14T19:16:22.212202
KLBF_2023.pdf,KLBF,2023,success,,2,2,0,0,2,7096,0,0,0.0,0.57,2026-03-14T19:16:22.214209
KLIN_2022.pdf,KLIN,2022,success,,2,2,0,0,2,9605,0,0,0.0,0.39,2026-03-14T19:16:22.606286
KLIN_2023.pdf,KLIN,2023,success,,2,2,0,0,2,10119,0,0,0.0,0.39,2026-03-14T19:16:22.609474
KLIN_2024.pdf,KLIN,2024,success,,2,2,0,0,2,10177,0,0,0.0,0.24,2026-03-14T19:16:22.611513
KMDS_2024.pdf,KMDS,2024,success,,1,0,1,1,0,4758,1129,1186,0.00206125,7.17,2026-03-14T19:16:30.022105
KMTR_2022.pdf,KMTR,2022,success,,3,3,0,0,3,17390,0,0,0.0,0.05,2026-03-14T19:16:30.076746
KMTR_2023.pdf,KMTR,2023,success,,3,3,0,0,3,14505,0,0,0.0,0.3,2026-03-14T19:16:30.381043
KMDS_2022.pdf,KMDS,2022,success,,1,0,1,1,0,4700,1129,934,0.00168325,7.77,2026-03-14T19:16:30.383310
KMTR_2024.pdf,KMTR,2024,success,,3,3,0,0,3,13896,0,0,0.0,0.29,2026-03-14T19:16:30.675224
KMDS_2023.pdf,KMDS,2023,success,,2,0,2,2,0,7751,2258,1527,0.002855,9.63,2026-03-14T19:16:32.480236
KLAS_2024.pdf,KLAS,2024,success,,2,0,2,2,0,6833,2258,1361,0.002606,14.04,2026-03-14T19:16:35.672648
KOBX_2023.pdf,KOBX,2023,success,,2,0,2,2,0,6375,2258,1504,0.0028205,9.49,2026-03-14T19:16:39.916107
KOIN_2022.pdf,KOIN,2022,success,,1,0,1,1,0,4891,1129,886,0.00161125,5.05,2026-03-14T19:16:44.961987
KOBX_2024.pdf,KOBX,2024,success,,4,0,4,4,0,8913,4516,2412,0.004747,15.33,2026-03-14T19:16:46.006440
KOCI_2023.pdf,KOCI,2023,success,,2,0,2,2,0,10311,2258,2350,0.0040895,14.11,2026-03-14T19:16:46.588848
KOKA_2023.pdf,KOKA,2023,success,,2,2,0,0,2,8965,0,0,0.0,0.13,2026-03-14T19:16:46.722581
KOKA_2024.pdf,KOKA,2024,success,,2,2,0,0,2,7734,0,0,0.0,0.08,2026-03-14T19:16:46.802506
KOCI_2024.pdf,KOCI,2024,success,,2,0,2,2,0,9983,2258,2251,0.003941,11.89,2026-03-14T19:16:47.560608
KONI_2023.pdf,KONI,2023,success,,2,2,0,0,2,8615,0,0,0.0,0.04,2026-03-14T19:16:47.601683
KOIN_2023.pdf,KOIN,2023,success,,1,0,1,1,0,4888,1129,881,0.00160375,5.84,2026-03-14T19:16:50.804362
KONI_2022.pdf,KONI,2022,success,,1,0,1,1,0,3370,1129,725,0.00136975,4.82,2026-03-14T19:16:51.625974
KONI_2024.pdf,KONI,2024,success,,1,0,1,1,0,3465,1129,812,0.00150025,7.09,2026-03-14T19:16:54.695521
KOIN_2024.pdf,KOIN,2024,success,,2,0,2,2,0,9602,2258,1976,0.0035285,11.66,2026-03-14T19:16:57.664355
KOPI_2022.pdf,KOPI,2022,success,,2,0,2,2,0,9026,2258,1904,0.0034205,10.12,2026-03-14T19:17:00.922924
KOTA_2022.pdf,KOTA,2022,success,,1,0,1,1,0,4156,1129,959,0.00172075,5.35,2026-03-14T19:17:03.018501
KOTA_2023.pdf,KOTA,2023,success,,1,0,1,1,0,3323,1129,822,0.00151525,5.69,2026-03-14T19:17:06.610256
KOPI_2024.pdf,KOPI,2024,success,,2,0,2,2,0,9250,2258,1989,0.003548,12.37,2026-03-14T19:17:07.062915
KPIG_2023.pdf,KPIG,2023,success,,3,3,0,0,3,15647,0,0,0.0,0.11,2026-03-14T19:17:07.171394
KPIG_2024.pdf,KPIG,2024,success,,3,3,0,0,3,14749,0,0,0.0,0.19,2026-03-14T19:17:07.363952
KOPI_2023.pdf,KOPI,2023,success,,2,0,2,2,0,8727,2258,1840,0.0033245,16.03,2026-03-14T19:17:07.655256
KOTA_2024.pdf,KOTA,2024,success,,1,0,1,1,0,3341,1129,827,0.00152275,5.81,2026-03-14T19:17:08.833561
KPIG_2022.pdf,KPIG,2022,success,,2,0,2,2,0,10977,2258,2326,0.0040535,12.87,2026-03-14T19:17:19.483464
KREN_2022.pdf,KREN,2022,success,,1,1,0,0,1,3114,0,0,0.0,0.1,2026-03-14T19:17:19.582445
KREN_2023.pdf,KREN,2023,success,,1,1,0,0,1,3124,0,0,0.0,0.07,2026-03-14T19:17:19.650251
KRAS_2024.pdf,KRAS,2024,success,,3,0,3,3,0,11811,3387,2523,0.00463125,15.37,2026-03-14T19:17:24.201710
KRAS_2023.pdf,KRAS,2023,success,,3,0,3,3,0,12098,3387,2603,0.00475125,19.46,2026-03-14T19:17:27.118995
KREN_2024.pdf,KREN,2024,success,,2,0,2,2,0,5547,2258,1121,0.002246,9.99,2026-03-14T19:17:29.637467
KRYA_2022.pdf,KRYA,2022,success,,2,0,2,2,0,5604,2258,1312,0.0025325,10.2,2026-03-14T19:17:34.402038
KSIX_2024.pdf,KSIX,2024,success,,1,1,0,0,1,4824,0,0,0.0,0.03,2026-03-14T19:17:34.436434
KUAS_2022.pdf,KUAS,2022,success,,2,2,0,0,2,7310,0,0,0.0,0.03,2026-03-14T19:17:34.468126
KUAS_2023.pdf,KUAS,2023,success,,2,2,0,0,2,7438,0,0,0.0,0.03,2026-03-14T19:17:34.496298
KUAS_2024.pdf,KUAS,2024,success,,2,2,0,0,2,7284,0,0,0.0,0.03,2026-03-14T19:17:34.526664
LABA_2023(1).pdf,,0,failed,Cannot parse year from filename 'LABA_2023(1).pdf',0,0,0,0,0,0,0,0,0.0,0.0,2026-03-14T19:17:34.529339
LABA_2023.pdf,LABA,2023,success,,1,1,0,0,1,3459,0,0,0.0,0.02,2026-03-14T19:17:34.548148
LABA_2024(1).pdf,,0,failed,Cannot parse year from filename 'LABA_2024(1).pdf',0,0,0,0,0,0,0,0,0.0,0.0,2026-03-14T19:17:34.549798
KRYA_2024.pdf,KRYA,2024,success,,1,0,1,1,0,4484,1129,865,0.00157975,7.76,2026-03-14T19:17:37.395787
KRYA_2023.pdf,KRYA,2023,success,,2,0,2,2,0,9328,2258,2039,0.003623,10.59,2026-03-14T19:17:37.707301
KRAS_2022.pdf,KRAS,2022,success,,6,0,6,6,0,18316,6774,4058,0.0077805,37.05,2026-03-14T19:17:44.417780
LAJU_2023.pdf,LAJU,2023,success,,1,0,1,1,0,4013,1129,789,0.00146575,7.99,2026-03-14T19:17:52.452310
LAJU_2024.pdf,LAJU,2024,success,,1,1,0,0,1,4089,0,0,0.0,0.04,2026-03-14T19:17:52.491265
LAJU_2022.pdf,LAJU,2022,success,,1,0,1,1,0,3497,1129,767,0.00143275,9.37,2026-03-14T19:17:53.806785
LAND_2022.pdf,LAND,2022,success,,1,0,1,1,0,4237,1129,855,0.00156475,6.99,2026-03-14T19:17:59.484889
LAND_2023.pdf,LAND,2023,success,,1,0,1,1,0,4835,1129,961,0.00172375,8.37,2026-03-14T19:18:02.181119
LABA_2024.pdf,LABA,2024,success,,2,0,2,2,0,10738,2258,2173,0.003824,18.63,2026-03-14T19:18:03.070606
LABS_2024.pdf,LABS,2024,success,,3,0,3,3,0,13516,3387,2839,0.00510525,19.48,2026-03-14T19:18:03.920982
LEAD_2024.pdf,LEAD,2024,success,,2,2,0,0,2,6232,0,0,0.0,0.04,2026-03-14T19:18:03.964871
LAND_2024.pdf,LAND,2024,success,,1,0,1,1,0,3499,1129,884,0.00160825,5.25,2026-03-14T19:18:04.738927
LEAD_2022.pdf,LEAD,2022,success,,3,1,2,2,1,8899,2258,1296,0.0025085,10.61,2026-03-14T19:18:13.681704
LFLO_2023.pdf,LFLO,2023,success,,1,0,1,1,0,9759,1129,1821,0.00301375,10.05,2026-03-14T19:18:14.013476
LCKM_2024.pdf,LCKM,2024,success,,2,0,2,2,0,8719,2258,1923,0.003449,12.56,2026-03-14T19:18:14.742633
LIFE_2024.pdf,LIFE,2024,success,,2,2,0,0,2,5551,0,0,0.0,0.04,2026-03-14T19:18:14.779406
LFLO_2024.pdf,LFLO,2024,success,,2,0,2,2,0,9605,2258,2039,0.003623,13.22,2026-03-14T19:18:17.956639
LIFE_2023.pdf,LIFE,2023,success,,2,0,2,2,0,5562,2258,1378,0.0026315,11.83,2026-03-14T19:18:25.840939
LIFE_2022.pdf,LIFE,2022,success,,3,0,3,3,0,9999,3387,2283,0.00427125,16.28,2026-03-14T19:18:29.964434
LINK_2022.pdf,LINK,2022,success,,4,0,4,4,0,12788,4516,2960,0.005569,22.69,2026-03-14T19:18:37.472038
LION_2023.pdf,LION,2023,success,,2,0,2,2,0,9719,2258,2104,0.0037205,10.92,2026-03-14T19:18:40.883732
LION_2024.pdf,LION,2024,success,,2,0,2,2,0,8456,2258,1848,0.0033365,11.19,2026-03-14T19:18:48.667056
LINK_2023.pdf,LINK,2023,success,,5,0,5,5,0,20720,5645,4467,0.00811175,31.74,2026-03-14T19:18:49.696652
LMPI_2022.pdf,LMPI,2022,success,,2,2,0,0,2,6214,0,0,0.0,0.21,2026-03-14T19:18:49.903205
LMPI_2023.pdf,LMPI,2023,success,,2,2,0,0,2,8085,0,0,0.0,0.13,2026-03-14T19:18:50.038617
LMPI_2024.pdf,LMPI,2024,success,,2,2,0,0,2,7854,0,0,0.0,0.21,2026-03-14T19:18:50.244546
LIVE_2023.pdf,LIVE,2023,success,,2,0,2,2,0,8650,2258,2096,0.0037085,14.31,2026-03-14T19:18:55.191500
LIVE_2024.pdf,LIVE,2024,success,,1,0,1,1,0,3767,1129,922,0.00166525,8.82,2026-03-14T19:18:57.485633
LINK_2024.pdf,LINK,2024,success,,5,0,5,5,0,20613,5645,4352,0.00793925,33.23,2026-03-14T19:18:59.068377
LMSH_2023.pdf,LMSH,2023,success,,2,0,2,2,0,7980,2258,1778,0.0032315,10.49,2026-03-14T19:19:00.730722
LMSH_2024.pdf,LMSH,2024,success,,2,0,2,2,0,7746,2258,1710,0.0031295,10.49,2026-03-14T19:19:05.677855
LPCK_2022.pdf,LPCK,2022,success,,1,0,1,1,0,4014,1129,825,0.00151975,5.87,2026-03-14T19:19:06.600531
LPGI_2022.pdf,LPGI,2022,success,,2,2,0,0,2,8708,0,0,0.0,0.03,2026-03-14T19:19:06.635064
LOPI_2023.pdf,LOPI,2023,success,,2,0,2,2,0,8189,2258,1961,0.003506,10.96,2026-03-14T19:19:08.450644
LOPI_2024.pdf,LOPI,2024,success,,3,0,3,3,0,11319,3387,2755,0.00497925,15.67,2026-03-14T19:19:14.741996
LPCK_2024.pdf,LPCK,2024,success,,2,0,2,2,0,7262,2258,1582,0.0029375,12.4,2026-03-14T19:19:18.082145
LPIN_2023.pdf,LPIN,2023,success,,1,1,0,0,1,2907,0,0,0.0,0.03,2026-03-14T19:19:18.108781
LPIN_2024.pdf,LPIN,2024,success,,2,2,0,0,2,5028,0,0,0.0,0.03,2026-03-14T19:19:18.136407
LPIN_2022.pdf,LPIN,2022,success,,1,0,1,1,0,3538,1129,775,0.00144475,6.45,2026-03-14T19:19:21.190298
LPGI_2023.pdf,LPGI,2023,success,,3,0,3,3,0,15186,3387,3097,0.00549225,20.84,2026-03-14T19:19:27.473945
LPKR_2022.pdf,LPKR,2022,success,,2,0,2,2,0,7771,2258,1670,0.0030695,10.16,2026-03-14T19:19:28.297350
LPGI_2024.pdf,LPGI,2024,success,,3,0,3,3,0,13700,3387,2970,0.00530175,20.74,2026-03-14T19:19:29.189257
LPKR_2024.pdf,LPKR,2024,success,,2,0,2,2,0,7084,2258,1717,0.00314,13.8,2026-03-14T19:19:34.990399
LRNA_2022.pdf,LRNA,2022,success,,2,0,2,2,0,8271,2258,1907,0.003425,11.89,2026-03-14T19:19:46.880281
LPPF_2023.pdf,LPPF,2023,success,,4,0,4,4,0,16685,4516,3545,0.0064465,24.11,2026-03-14T19:19:52.411562
LPPF_2022.pdf,LPPF,2022,success,,4,0,4,4,0,17046,4516,3637,0.0065845,25.62,2026-03-14T19:19:53.096498
LRNA_2024.pdf,LRNA,2024,success,,2,0,2,2,0,8209,2258,1811,0.003281,12.27,2026-03-14T19:19:59.155077
LSIP_2022.pdf,LSIP,2022,success,,3,0,3,3,0,2842,3387,547,0.00166725,7.46,2026-03-14T19:19:59.868194
LTLS_2022.pdf,LTLS,2022,success,,4,4,0,0,4,12609,0,0,0.0,0.06,2026-03-14T19:19:59.926765
LTLS_2023.pdf,LTLS,2023,success,,3,3,0,0,3,8858,0,0,0.0,0.03,2026-03-14T19:19:59.957216
LPPF_2024.pdf,LPPF,2024,success,,6,0,6,6,0,25131,6774,5403,0.009798,34.93,2026-03-14T19:20:04.120887
LSIP_2023.pdf,LSIP,2023,success,,3,0,3,3,0,9863,3387,2164,0.00409275,19.07,2026-03-14T19:20:12.168978
LSIP_2024.pdf,LSIP,2024,success,,3,0,3,3,0,9290,3387,2044,0.00391275,20.17,2026-03-14T19:20:19.327693
LTLS_2024.pdf,LTLS,2024,success,,3,3,0,0,3,8519,0,0,0.0,0.13,2026-03-14T19:20:19.474258
LUCK_2022.pdf,LUCK,2022,success,,2,2,0,0,2,7978,0,0,0.0,0.13,2026-03-14T19:20:19.476752
LUCK_2023.pdf,LUCK,2023,success,,2,2,0,0,2,7808,0,0,0.0,0.13,2026-03-14T19:20:19.479122
LUCK_2024.pdf,LUCK,2024,success,,2,2,0,0,2,7069,0,0,0.0,0.13,2026-03-14T19:20:19.481423
LUCY_2023.pdf,LUCY,2023,success,,1,1,0,0,1,4278,0,0,0.0,0.06,2026-03-14T19:20:19.541400
LUCY_2024.pdf,LUCY,2024,success,,2,2,0,0,2,11043,0,0,0.0,0.37,2026-03-14T19:20:19.865222
MAHA_2024.pdf,MAHA,2024,success,,2,2,0,0,2,6627,0,0,0.0,0.09,2026-03-14T19:20:19.954756
MAIN_2023.pdf,MAIN,2023,success,,2,0,2,2,0,8722,2258,1982,0.0035375,12.68,2026-03-14T19:20:32.619273
MAHA_2023.pdf,MAHA,2023,success,,2,0,2,2,0,6074,2258,1416,0.0026885,13.43,2026-03-14T19:20:32.966733
MANG_2024.pdf,MANG,2024,success,,3,3,0,0,3,11929,0,0,0.0,0.05,2026-03-14T19:20:33.014638
MAPA_2022.pdf,MAPA,2022,success,,2,2,0,0,2,8938,0,0,0.0,0.03,2026-03-14T19:20:33.042237
MAIN_2024.pdf,MAIN,2024,success,,2,0,2,2,0,8101,2258,1854,0.0033455,15.18,2026-03-14T19:20:35.682619
MAPA_2024.pdf,MAPA,2024,success,,2,2,0,0,2,35024,0,0,0.0,0.28,2026-03-14T19:20:35.965427
MAPB_2022.pdf,MAPB,2022,success,,2,2,0,0,2,8335,0,0,0.0,0.02,2026-03-14T19:20:35.990744
MAIN_2022.pdf,MAIN,2022,success,,2,0,2,2,0,8498,2258,1914,0.0034355,17.16,2026-03-14T19:20:37.072801
MAPB_2023.pdf,MAPB,2023,success,,1,0,1,1,0,8445,1129,1719,0.00286075,9.83,2026-03-14T19:20:45.820027
MAPA_2023.pdf,MAPA,2023,success,,2,0,2,2,0,8635,2258,1810,0.0032795,12.78,2026-03-14T19:20:45.822614
MAPI_2022.pdf,MAPI,2022,success,,2,2,0,0,2,8907,0,0,0.0,0.39,2026-03-14T19:20:46.209294
MANG_2023.pdf,MANG,2023,success,,2,0,2,2,0,9257,2258,1842,0.0033275,13.88,2026-03-14T19:20:46.503520
MARK_2022.pdf,MARK,2022,success,,1,0,1,1,0,5392,1129,1203,0.00208675,6.71,2026-03-14T19:20:52.924299
MAPB_2024.pdf,MAPB,2024,success,,1,0,1,1,0,8399,1129,1714,0.00285325,21.23,2026-03-14T19:20:58.306035
MAPI_2023.pdf,MAPI,2023,success,,2,0,2,2,0,8591,2258,1798,0.0032615,14.32,2026-03-14T19:21:00.140428
MARK_2023.pdf,MARK,2023,success,,2,0,2,2,0,9956,2258,2066,0.0036635,14.05,2026-03-14T19:21:00.557329
MASA_2022.pdf,MASA,2022,success,,2,0,2,2,0,8898,2258,1938,0.0034715,12.7,2026-03-14T19:21:11.004428
MARK_2024.pdf,MARK,2024,success,,4,1,3,3,1,8293,3387,1765,0.00349425,18.77,2026-03-14T19:21:11.690383
MASA_2024.pdf,MASA,2024,success,,2,0,2,2,0,8558,2258,1912,0.0034325,12.22,2026-03-14T19:21:12.776687
MASA_2023.pdf,MASA,2023,success,,2,0,2,2,0,8474,2258,1803,0.003269,17.31,2026-03-14T19:21:17.451278
MASB_2023.pdf,MASB,2023,success,,2,0,2,2,0,6928,2258,1590,0.0029495,12.11,2026-03-14T19:21:23.805449
MASB_2022.pdf,MASB,2022,success,,2,0,2,2,0,8253,2258,1740,0.0031745,14.22,2026-03-14T19:21:25.229418
MAXI_2024.pdf,MAXI,2024,success,,2,0,2,2,0,7768,2258,1655,0.003047,11.67,2026-03-14T19:21:29.125661
MAYA_2024.pdf,MAYA,2024,success,,3,3,0,0,3,14495,0,0,0.0,0.05,2026-03-14T19:21:29.172041
MASB_2024.pdf,MASB,2024,success,,4,0,4,4,0,10402,4516,2432,0.004777,24.16,2026-03-14T19:21:36.940910
MAYA_2022.pdf,MAYA,2022,success,,2,0,2,2,0,8409,2258,1855,0.003347,15.06,2026-03-14T19:21:38.862526
MAYA_2023.pdf,MAYA,2023,success,,2,0,2,2,0,11716,2258,2514,0.0043355,15.35,2026-03-14T19:21:40.578510
MBMA_2022.pdf,MBMA,2022,success,,2,2,0,0,2,8990,0,0,0.0,0.04,2026-03-14T19:21:40.614855
MBMA_2023.pdf,MBMA,2023,success,,2,2,0,0,2,8074,0,0,0.0,0.03,2026-03-14T19:21:40.648499
MBMA_2024.pdf,MBMA,2024,success,,2,2,0,0,2,9407,0,0,0.0,0.04,2026-03-14T19:21:40.687780
MBAP_2022.pdf,MBAP,2022,success,,2,0,2,2,0,8202,2258,1753,0.003194,12.82,2026-03-14T19:21:41.997320
MBAP_2024.pdf,MBAP,2024,success,,1,0,1,1,0,3593,1129,715,0.00135475,6.95,2026-03-14T19:21:45.815444
MBSS_2022.pdf,MBSS,2022,success,,1,0,1,1,0,4241,1129,831,0.00152875,5.41,2026-03-14T19:21:46.095915
MBAP_2023.pdf,MBAP,2023,success,,2,0,2,2,0,8220,2258,1830,0.0033095,15.41,2026-03-14T19:21:52.348773
MBTO_2023.pdf,MBTO,2023,success,,1,1,0,0,1,4854,0,0,0.0,0.02,2026-03-14T19:21:52.371241
MBTO_2024.pdf,MBTO,2024,success,,1,1,0,0,1,4912,0,0,0.0,0.03,2026-03-14T19:21:52.397989
MCAS_2022.pdf,MCAS,2022,success,,1,1,0,0,1,3298,0,0,0.0,0.03,2026-03-14T19:21:52.431069
MBSS_2023.pdf,MBSS,2023,success,,2,0,2,2,0,8268,2258,1718,0.0031415,14.53,2026-03-14T19:21:56.523375
MBSS_2024.pdf,MBSS,2024,success,,2,0,2,2,0,7636,2258,1659,0.003053,12.39,2026-03-14T19:21:58.204985
MCOL_2022.pdf,MCOL,2022,success,,3,3,0,0,3,10247,0,0,0.0,0.04,2026-03-14T19:21:58.243114
MBTO_2022.pdf,MBTO,2022,success,,2,0,2,2,0,8620,2258,1897,0.00341,13.74,2026-03-14T19:21:59.840872
MCAS_2023.pdf,MCAS,2023,success,,1,0,1,1,0,4013,1129,845,0.00154975,7.56,2026-03-14T19:21:59.990911
MCAS_2024.pdf,MCAS,2024,success,,2,0,2,2,0,6330,2258,1262,0.0024575,9.17,2026-03-14T19:22:05.692944
MCOR_2023.pdf,MCOR,2023,success,,2,2,0,0,2,7103,0,0,0.0,0.59,2026-03-14T19:22:06.389851
MCOR_2022.pdf,MCOR,2022,success,,2,2,0,0,2,7038,0,0,0.0,0.64,2026-03-14T19:22:06.392255
MCOR_2024.pdf,MCOR,2024,success,,2,2,0,0,2,5068,0,0,0.0,0.04,2026-03-14T19:22:06.430446
MDIA_2023.pdf,MDIA,2023,success,,1,0,1,1,0,2881,1129,713,0.00135175,5.75,2026-03-14T19:22:12.231475
MDIY_2024.pdf,MDIY,2024,success,,2,2,0,0,2,8283,0,0,0.0,0.04,2026-03-14T19:22:12.267156
MDKA_2022.pdf,MDKA,2022,success,,1,1,0,0,1,4875,0,0,0.0,0.03,2026-03-14T19:22:12.295404
MDKA_2023.pdf,MDKA,2023,success,,2,2,0,0,2,9230,0,0,0.0,0.04,2026-03-14T19:22:12.332036
MDKA_2024.pdf,MDKA,2024,success,,3,3,0,0,3,12198,0,0,0.0,0.04,2026-03-14T19:22:12.377050
MDIA_2022.pdf,MDIA,2022,success,,1,0,1,1,0,3285,1129,815,0.00150475,6.73,2026-03-14T19:22:13.164050
MDKI_2022.pdf,MDKI,2022,success,,1,0,1,1,0,3794,1129,719,0.00136075,5.7,2026-03-14T19:22:18.077849
MDKI_2023.pdf,MDKI,2023,success,,1,0,1,1,0,4276,1129,844,0.00154825,5.82,2026-03-14T19:22:18.983694
MDLA_2024.pdf,MDLA,2024,success,,3,3,0,0,3,9592,0,0,0.0,0.03,2026-03-14T19:22:19.016117
MDLN_2022.pdf,MDLN,2022,success,,1,1,0,0,1,5944,0,0,0.0,0.02,2026-03-14T19:22:19.041164
MDLN_2023.pdf,MDLN,2023,success,,1,1,0,0,1,4716,0,0,0.0,0.02,2026-03-14T19:22:19.064674
MDLN_2024.pdf,MDLN,2024,success,,1,1,0,0,1,4718,0,0,0.0,0.02,2026-03-14T19:22:19.083948
MCOL_2023.pdf,MCOL,2023,success,,2,0,2,2,0,8354,2258,1791,0.003251,15.21,2026-03-14T19:22:20.926998
MDKI_2024.pdf,MDKI,2024,success,,1,0,1,1,0,3641,1129,720,0.00136225,4.93,2026-03-14T19:22:23.009148
MDRN_2024.pdf,MDRN,2024,success,,1,1,0,0,1,4906,0,0,0.0,0.11,2026-03-14T19:22:23.123119
MCOL_2024.pdf,MCOL,2024,success,,2,0,2,2,0,9350,2258,1987,0.003545,27.41,2026-03-14T19:22:33.135757
MEDC_2023.pdf,MEDC,2023,success,,5,5,0,0,5,14905,0,0,0.0,0.05,2026-03-14T19:22:33.190983
MEDC_2024.pdf,MEDC,2024,success,,3,3,0,0,3,8018,0,0,0.0,0.03,2026-03-14T19:22:33.222838
MDRN_2022.pdf,MDRN,2022,success,,2,0,2,2,0,9698,2258,2317,0.00404,15.42,2026-03-14T19:22:34.507928
MDRN_2023.pdf,MDRN,2023,success,,2,0,2,2,0,9695,2258,2226,0.0039035,14.16,2026-03-14T19:22:35.086667
MEGA_2023.pdf,MEGA,2023,success,,1,0,1,1,0,4582,1129,950,0.00170725,7.48,2026-03-14T19:22:41.992138
MEDC_2022.pdf,MEDC,2022,success,,4,0,4,4,0,13299,4516,3056,0.005713,23.53,2026-03-14T19:22:46.648810
MEGA_2024.pdf,MEGA,2024,success,,2,0,2,2,0,8145,2258,1683,0.003089,14.68,2026-03-14T19:22:49.764630
MEGA_2022.pdf,MEGA,2022,success,,2,0,2,2,0,9189,2258,1925,0.003452,19.47,2026-03-14T19:22:52.695658
MENN_2024.pdf,MENN,2024,success,,1,1,0,0,1,3620,0,0,0.0,0.03,2026-03-14T19:22:52.725905
MERK_2022.pdf,MERK,2022,success,,2,2,0,0,2,9927,0,0,0.0,0.33,2026-03-14T19:22:53.053471
MEJA_2023.pdf,MEJA,2023,success,,2,0,2,2,0,9086,2258,2039,0.003623,12.98,2026-03-14T19:22:54.973025
MERK_2023.pdf,MERK,2023,success,,1,0,1,1,0,4681,1129,889,0.00161575,6.09,2026-03-14T19:22:59.143975
MEJA_2024.pdf,MEJA,2024,success,,2,0,2,2,0,9026,2258,2126,0.0037535,12.82,2026-03-14T19:22:59.465005
MERK_2024.pdf,MERK,2024,success,,1,0,1,1,0,4791,1129,915,0.00165475,8.73,2026-03-14T19:23:03.706281
META_2024.pdf,META,2024,success,,2,2,0,0,2,6488,0,0,0.0,0.02,2026-03-14T19:23:03.731373
MENN_2023.pdf,MENN,2023,success,,1,0,1,1,0,3907,1129,946,0.00170125,14.5,2026-03-14T19:23:04.260830
META_2022.pdf,META,2022,success,,2,0,2,2,0,6928,2258,1501,0.002816,11.38,2026-03-14T19:23:10.523544
MFIN_2024.pdf,MFIN,2024,success,,1,1,0,0,1,7495,0,0,0.0,0.02,2026-03-14T19:23:10.546734
MFIN_2022.pdf,MFIN,2022,success,,2,0,2,2,0,7798,2258,1766,0.0032135,13.15,2026-03-14T19:23:16.886583
MFIN_2023.pdf,MFIN,2023,success,,2,0,2,2,0,7875,2258,1805,0.003272,13.06,2026-03-14T19:23:17.316598
MFMI_2022.pdf,MFMI,2022,success,,1,0,1,1,0,4478,1129,894,0.00162325,7.64,2026-03-14T19:23:18.189153
MGLV_2022.pdf,MGLV,2022,success,,1,1,0,0,1,4862,0,0,0.0,0.06,2026-03-14T19:23:18.254646
META_2023.pdf,META,2023,success,,3,0,3,3,0,8873,3387,1876,0.00366075,22.34,2026-03-14T19:23:21.803242
MFMI_2023.pdf,MFMI,2023,success,,1,0,1,1,0,3969,1129,837,0.00153775,5.93,2026-03-14T19:23:22.820839
MFMI_2024.pdf,MFMI,2024,success,,1,0,1,1,0,4437,1129,938,0.00168925,8.31,2026-03-14T19:23:25.622826
MGNA_2024.pdf,MGNA,2024,success,,1,1,0,0,1,2950,0,0,0.0,0.06,2026-03-14T19:23:25.687560
MGNA_2022.pdf,MGNA,2022,success,,1,0,1,1,0,2688,1129,607,0.00119275,4.62,2026-03-14T19:23:26.422724
MGNA_2023.pdf,MGNA,2023,success,,1,0,1,1,0,2913,1129,665,0.00127975,5.13,2026-03-14T19:23:27.949941
